country_code,gdp_data_level,gdp_domain,year,gdp
NER,national,national,2003,406.333757497876
NER,national,national,2004,393.398781453199
NER,national,national,2005,407.190931059924
NER,national,national,2006,415.852022114801
NER,national,national,2007,413.419126261066
NER,national,national,2008,429.195542798877
NER,national,national,2009,421.650901333136
NER,national,national,2010,441.079166112039
NER,national,national,2011,434.986264873953
NER,national,national,2012,463.066265496402
NER,national,national,2013,469.690214200878
NER,national,national,2014,482.74524741946
NER,national,national,2015,485.662574175279
NER,national,national,2016,495.017437216008
NER,national,national,2017,501.615305462902
NER,national,national,2018,519.546993483886
NER,national,national,2019,532.186024570389
NER,national,national,2020,533.194328910254
NER,national,national,2021,523.263179518652
NER,national,national,2022,566.797962983866
NER,national,national,2023,562.137571413883
NER,national,national,2024,595.319956147933
NER,national,national,2025,617.56640210403
NER,national,national,2026,628.959520909836
NER,national,national,2027,637.347422569416
NER,national,national,2028,651.825531540597
NER,national,national,2029,666.793143098453
NER,national,national,2030,682.369400248749
NGA,national,national,1960,1454.98091927783
NGA,national,national,1961,1428.11709253028
NGA,national,national,1962,1455.81737398163
NGA,national,national,1963,1547.48395499883
NGA,national,national,1964,1589.68156021192
NGA,national,national,1965,1631.55987468263
NGA,national,national,1966,1528.59450365696
NGA,national,national,1967,1260.72712413534
NGA,national,national,1968,1218.43317476044
NGA,national,national,1969,1480.04711892566
NGA,national,national,1970,1808.39459103972
NGA,national,national,1971,2018.173214646
NGA,national,national,1972,2036.69397821361
NGA,national,national,1973,2093.63873175684
NGA,national,national,1974,2267.04408449493
NGA,national,national,1975,2089.85507779178
NGA,national,national,1976,2214.32261606968
NGA,national,national,1977,2278.69721767638
NGA,national,national,1978,2082.55279909897
NGA,national,national,1979,2155.789653002
NGA,national,national,1980,2177.41578655323
NGA,national,national,1981,1834.28760820914
NGA,national,national,1982,1659.09814351168
NGA,national,national,1983,1440.0174778262
NGA,national,national,1984,1387.92176005588
NGA,national,national,1985,1428.92742820366
NGA,national,national,1986,1391.47877234541
NGA,national,national,1987,1398.24883298999
NGA,national,national,1988,1461.19132231299
NGA,national,national,1989,1449.68017647113
NGA,national,national,1990,1577.1961662774
NGA,national,national,1991,1541.59066261036
NGA,national,national,1992,1571.1902261783
NGA,national,national,1993,1498.95895037787
NGA,national,national,1994,1433.3886109229
NGA,national,national,1995,1395.07488456856
NGA,national,national,1996,1416.10189471212
NGA,national,national,1997,1420.23877961207
NGA,national,national,1998,1419.31770917955
NGA,national,national,1999,1390.46921139078
NGA,national,national,2000,1421.67987952013
NGA,national,national,2001,1465.45720342309
NGA,national,national,2002,1644.39518877632
NGA,national,national,2003,1717.2145111176
NGA,national,national,2004,1824.80269456773
NGA,national,national,2005,1889.25175325817
NGA,national,national,2006,1949.15856804565
NGA,national,national,2007,2020.83316299454
NGA,national,national,2008,2098.28339220667
NGA,national,national,2009,2204.6072560373
NGA,national,national,2010,2315.46676509662
NGA,national,national,2011,2370.97657091803
NGA,national,national,2012,2403.65387896923
NGA,national,national,2013,2495.34106573748
NGA,national,national,2014,2583.6155695814
NGA,national,national,2015,2585.73360671797
NGA,national,national,2016,2481.81490350326
NGA,national,national,2017,2441.71236404487
NGA,national,national,2018,2431.77857832567
NGA,national,national,2019,2431.53528472982
NGA,national,national,2020,2337.57587388074
NGA,national,national,2021,2372.57314465346
NGA,national,national,2022,2398.98622787065
NGA,national,national,2023,2416.36198205178
NGA,national,national,2024,2425.17391891728
NGA,national,national,2025,2461.49344721086
NGA,national,national,2026,2501.5098575684
NGA,national,national,2027,2545.43570776719
NGA,national,national,2028,2566.21223008171
NGA,national,national,2029,2592.72801571192
NGA,national,national,2030,2620.17636383584
NIC,national,national,1960,1672.28062465578
NIC,national,national,1961,1744.725161445
NIC,national,national,1962,1877.61825889281
NIC,national,national,1963,2019.89222009477
NIC,national,national,1964,2188.82678204646
NIC,national,national,1965,2325.02105951191
NIC,national,national,1966,2328.59156906016
NIC,national,national,1967,2414.3722076525
NIC,national,national,1968,2371.24867126731
NIC,national,national,1969,2441.32184648301
NIC,national,national,1970,2398.12504602066
NIC,national,national,1971,2401.30652365459
NIC,national,national,1972,2384.28858871367
NIC,national,national,1973,2464.78868244316
NIC,national,national,1974,2729.3039458149
NIC,national,national,1975,2643.01974629021
NIC,national,national,1976,2697.48418686108
NIC,national,national,1977,2836.59365116214
NIC,national,national,1978,2539.74052844915
NIC,national,national,1979,1817.5587628401
NIC,national,national,1980,1850.00555506545
NIC,national,national,1981,1894.88600404506
NIC,national,national,1982,1828.5497116573
NIC,national,national,1983,1863.30470439546
NIC,national,national,1984,1789.10955332195
NIC,national,national,1985,1675.62658174627
NIC,national,national,1986,1620.25266060724
NIC,national,national,1987,1572.33696890733
NIC,national,national,1988,1345.34079013848
NIC,national,national,1989,1291.3470260677
NIC,national,national,1990,1260.87697668085
NIC,national,national,1991,1229.8091165168
NIC,national,national,1992,1206.96533307515
NIC,national,national,1993,1176.11829757074
NIC,national,national,1994,1189.83813240005
NIC,national,national,1995,1234.77136603689
NIC,national,national,1996,1288.94419078619
NIC,national,national,1997,1317.89375616831
NIC,national,national,1998,1346.0761227479
NIC,national,national,1999,1420.32184791873
NIC,national,national,2000,1458.37854273063
NIC,national,national,2001,1482.31887414202
NIC,national,national,2002,1475.49003872794
NIC,national,national,2003,1494.9599207623
NIC,national,national,2004,1555.87814231071
NIC,national,national,2005,1601.49170634402
NIC,national,national,2006,1644.38005202143
NIC,national,national,2007,1703.20754558409
NIC,national,national,2008,1736.64128116032
NIC,national,national,2009,1655.72842353391
NIC,national,national,2010,1704.37971859341
NIC,national,national,2011,1786.64293904555
NIC,national,national,2012,1876.188223644
NIC,national,national,2013,1941.45084735102
NIC,national,national,2014,2006.66284522362
NIC,national,national,2015,2074.45446460028
NIC,national,national,2016,2140.13831299183
NIC,national,national,2017,2209.65481256582
NIC,national,national,2018,2107.35346456322
NIC,national,national,2019,2019.92516272041
NIC,national,national,2020,1959.78830967601
NIC,national,national,2021,2136.10385403637
NIC,national,national,2022,2187.96728914942
NIC,national,national,2023,2256.77147695561
NIC,national,national,2024,2322.84523639877
NIC,national,national,2025,2369.52429107662
NIC,national,national,2026,2416.73928282058
NIC,national,national,2027,2465.78181540945
NIC,national,national,2028,2522.71808850194
NIC,national,national,2029,2580.96903918312
NIC,national,national,2030,2640.56507512633
NLD,national,national,1960,14369.9782010204
NLD,national,national,1961,14224.1232711088
NLD,national,national,1962,14982.6014413175
NLD,national,national,1963,15317.7070002317
NLD,national,national,1964,16364.8358936203
NLD,national,national,1965,17536.8824970256
NLD,national,national,1966,17783.9544414764
NLD,national,national,1967,18511.9893625218
NLD,national,national,1968,19496.2110458952
NLD,national,national,1969,20510.8205773463
NLD,national,national,1970,21502.1677711919
NLD,national,national,1971,22165.264188457
NLD,national,national,1972,22717.6765287558
NLD,national,national,1973,23757.1122032462
NLD,national,national,1974,24382.2248610111
NLD,national,national,1975,24166.3402437694
NLD,national,national,1976,25045.8849216797
NLD,national,national,1977,25524.9215447392
NLD,national,national,1978,26052.3514822543
NLD,national,national,1979,26394.2638789431
NLD,national,national,1980,26537.6185481521
NLD,national,national,1981,26149.651070451
NLD,national,national,1982,25707.04458208
NLD,national,national,1983,26139.8532418517
NLD,national,national,1984,26833.449107754
NLD,national,national,1985,27397.7390478033
NLD,national,national,1986,28005.4569170371
NLD,national,national,1987,28365.7513364876
NLD,national,national,1988,29152.9132810316
NLD,national,national,1989,30259.4323164402
NLD,national,national,1990,31308.9134353062
NLD,national,national,1991,31820.8312757536
NLD,national,national,1992,32119.9518915891
NLD,national,national,1993,32297.9765926087
NLD,national,national,1994,33054.4495250043
NLD,national,national,1995,33916.5007890845
NLD,national,national,1996,34915.1715994696
NLD,national,national,1997,36211.649328204
NLD,national,national,1998,37661.7336703917
NLD,national,national,1999,39298.7334163813
NLD,national,national,2000,40665.3381347954
NLD,national,national,2001,41297.3198197765
NLD,national,national,2002,41135.4190926401
NLD,national,national,2003,40981.8476753112
NLD,national,national,2004,41663.1477702602
NLD,national,national,2005,42411.3453295771
NLD,national,national,2006,43841.1223358567
NLD,national,national,2007,45445.5228940384
NLD,national,national,2008,46227.2111445548
NLD,national,national,2009,44304.4119418886
NLD,national,national,2010,44659.2728095964
NLD,national,national,2011,45239.7318784562
NLD,national,national,2012,44631.8744697382
NLD,national,national,2013,44487.0306140116
NLD,national,national,2014,45042.0669609307
NLD,national,national,2015,45793.8135434697
NLD,national,national,2016,46655.0363545163
NLD,national,national,2017,47670.1056982589
NLD,national,national,2018,48463.0299572209
NLD,national,national,2019,49254.0158758866
NLD,national,national,2020,47086.5803832096
NLD,national,national,2021,49780.8440433539
NLD,national,national,2022,51777.543168341
NLD,national,national,2023,51305.6282286444
NLD,national,national,2024,51310.0355057763
NLD,national,national,2025,51382.2666028011
NLD,national,national,2026,51655.7058691224
NLD,national,national,2027,52165.6396280415
NLD,national,national,2028,52645.7538702551
NLD,national,national,2029,53113.1098800213
NLD,national,national,2030,53557.7338774707
NOR,national,national,1960,19209.4149875442
NOR,national,national,1961,20252.9651418068
NOR,national,national,1962,20656.251402616
NOR,national,national,1963,21276.6121974943
NOR,national,national,1964,22174.3562319721
NOR,national,national,1965,23165.6315360173
NOR,national,national,1966,23851.6125780204
NOR,national,national,1967,25132.6625607088
NOR,national,national,1968,25485.4948986466
NOR,national,national,1969,26417.4081782725
NOR,national,national,1970,26735.8304095216
NOR,national,national,1971,28055.2761671794
NOR,national,national,1972,29325.6487853574
NOR,national,national,1973,30441.2763811072
NOR,national,national,1974,31439.5969962052
NOR,national,national,1975,32814.9157097687
NOR,national,national,1976,34564.0686876912
NOR,national,national,1977,35850.3348649494
NOR,national,national,1978,37095.6138644061
NOR,national,national,1979,38585.9873612669
NOR,national,national,1980,40217.748173408
NOR,national,national,1981,40720.2148104905
NOR,national,national,1982,40666.4051195008
NOR,national,national,1983,42142.3366571342
NOR,national,national,1984,44567.0046807654
NOR,national,national,1985,46901.3242898955
NOR,national,national,1986,48623.3846873713
NOR,national,national,1987,49244.9631981733
NOR,national,national,1988,48855.8114061805
NOR,national,national,1989,49159.7036154895
NOR,national,national,1990,49937.4557760277
NOR,national,national,1991,51233.0361138797
NOR,national,national,1992,52758.9452456296
NOR,national,national,1993,53938.0213173081
NOR,national,national,1994,56343.0105413415
NOR,national,national,1995,58380.5400198046
NOR,national,national,1996,61005.8800438647
NOR,national,national,1997,63882.4765007626
